brand,category,color,description,image_path_1,image_path_2,name,price,product_code,sub_category
ROGELLI,odziez-rowerowa,różowy,"Rogelli Core to damska koszulka rowerowa z długim rękawem, która sprawdzi się w okresie przejściowym podczas jazdy szosowej. Wysokiej jakości tkaniny funkcyjne w połączeniu z dopasowanym krojem oraz ergonomiczną kieszenią na plecach gwarantują wygodę.Model sprawdzi się podczas jazdy w jazdy wiosną i jesienią, kiedy średnie temperatury oscylują w granicach 11° - 18°. Do jego uszycia wykorzystano tkaninę Dynatherm Flex, której właściwości funkcyjne gwarantuje połączenie poliestru z elastanem. Komfort termiczny zwiększa delikatne ocieplenie znajdujące się po wewnętrznej części ubrania. Jednocześnie ubranie skutecznie odprowadza wilgoć na zewnątrz.Dopasowany do sylwetki krój to niewątpliwy atut projektu. Zakładanie i zdejmowanie koszulki zdecydowanie ułatwia zamek błyskawiczny na jej całej długości. Zakończony został patką, co ogranicza ryzyko zacięcia skóry. Wysoka stójka zabezpiecza szyję przed wychłodzeniem. Rękawy zakończono 5-centymetrowymi mankietami, dzięki czemu nie tylko nie podwijają się, ale także powietrze nie przenika do wewnątrz podczas jazdy. Wygodę zwiększa umieszczony wewnątrz koszulki antypoślizgowy silikonowy pasek, który uniemożliwia przesuwanie się materiału. Na plecach umiejscowiono jedną trzykomorową kieszeń, pozwalającą na zabranie w trasę istotnych drobiazgów.",/photo/product/rogelli-core-2-184514-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\rogelli-core-2-184514-f-sk7-w780-h554_2.png,Bluza rowerowa damska ROGELLI Core, 209.99,DD184514,bluzy-rowerowe
ROGELLI,odziez-rowerowa,granatowy,"Rogelli Core to męska koszulka kolarska z długim rękawem, która zapewnia niesamowity komfort podczas jazdy. Będzie właściwym wyborem, jeżeli marzysz o efektywnej koszulce funkcyjnej, która jednocześnie gwarantuje pełną swobodę ruchów.Przyda się w szafie niemal przez cały rokModel został zaprojektowany w taki sposób, aby służyć niemal przez cały rok. Koszulka sprawdzi się w temperaturach 11°-18°C, co oznacza, że założysz ją nie tylko w ciepłe wiosenne i jesienne dni, ale także chłodne lato. Do jej uszycia wykorzystano funkcjonalny materiał Dynatherm Flex z lekkim ociepleniem od wewnętrznej strony. Dużym atutem projektu są panele boczne z oddychającej dzianiny. Pozwala to na skuteczne odprowadzanie potu.Krój Comfort FitNiesamowity komfort, jaki oferuje Rogelli Core to zasługa zastosowaniu kroju Comfort Fit, idealnego do jazdy turystycznej. Koszulka jest dopasowana do ciała, jednak mimo to zapewnia dużą swobodę ruchu. To nie koniec zalet tego projektu. Rękawy zakończono 5 cm elastycznym mankietem, co uniemożliwia przedostawanie się zimnego materiału do wnętrza. Na całej długości umiejscowiono zamek z podszewką i osłoną szyi, co znacznie zwiększa wygodę noszenia. W dolnej części pleców znajduje się natomiast antypoślizgowy pasek, zapewniający stałą pozycję koszulki. Projektanci zadbali również o funkcjonalne detale, takie jak pojemna, trzykomorowa kieszeń na plecach.Minimalistyczny wzórTa koszulka kolarska zadowoli osoby ceniące minimalizm. Proste wzornictwo pozwoli z łatwością dopasować ten element do pozostałych z kolarskiej garderoby. Niewielkie elementy odblaskowe natomiast zwiększają widoczność użytkownika po zmroku.",/photo/product/rogelli-core-2-184440-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\rogelli-core-2-184440-f-sk7-w780-h554_2.png,Bluza rowerowa ROGELLI Core, 209.99,DD184440,bluzy-rowerowe
SCHOFFEL,odziez-rowerowa,niebieski,"Jeżeli poszukujesz praktycznej bluzy rowerowej, wybór męskiej Longsleeve Dirt Track M z pewnością Cię zadowoli. To model przeznaczony do jazdy górskiej, którego wykonano w 84% z poliestru, 8% z włókien lyocellowych i 8% z elastanu. Takie połączenie zapewnia doskonałe właściwości termiczne i szybkoschnące. Mieszanka materiałowa dobrze radzi sobie ze sprawnym odprowadzaniem potu, pozwalając rowerzyście uniknąć gromadzenia się wilgoci na powierzchni skóry. Ponadto nie krępuje również ruchów, co jest niezwykle istotne podczas rowerowych eskapad w terenie.Producent zadbał również o detale. Bluza rowerowa ma fabrycznie wszytą ściereczkę od spodu, aby za jej pomocą przetrzeć okulary, pozbywając się smug i zanieczyszczeń. Krótki zamek błyskawiczny nie tylko usprawnia wentylację. Jest także pomocny przy zdejmowaniu odzieży, bez konieczności ściągania kasku z głowy. Elastyczny mankiet zapobiega podwijaniu się rękawów, przez co trzymają się one na swoim miejscu i nie podwijają. ",/photo/product/schoffel-longsleeve-dirt-track-m-2-166801-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\schoffel-longsleeve-dirt-track-m-2-166801-f-sk7-w780-h554_2.png,Bluza rowerowa SCHOFFEL Longsleeve Dirt Track M, 209.99,DD166801,bluzy-rowerowe
ROGELLI,odziez-rowerowa,czarny,"Rogelli Core to męska koszulka kolarska z długim rękawem, która zapewnia niesamowity komfort podczas jazdy. Będzie właściwym wyborem, jeżeli marzysz o efektywnej koszulce funkcyjnej, która jednocześnie gwarantuje pełną swobodę ruchów.Przyda się w szafie niemal przez cały rokModel został zaprojektowany w taki sposób, aby służyć niemal przez cały rok. Koszulka sprawdzi się w temperaturach 11°-18°C, co oznacza, że założysz ją nie tylko w ciepłe wiosenne i jesienne dni, ale także chłodne lato. Do jej uszycia wykorzystano funkcjonalny materiał Dynatherm Flex z lekkim ociepleniem od wewnętrznej strony. Dużym atutem projektu są panele boczne z oddychającej dzianiny. Pozwala to na skuteczne odprowadzanie potu.Krój Comfort FitNiesamowity komfort, jaki oferuje Rogelli Core to zasługa zastosowaniu kroju Comfort Fit, idealnego do jazdy turystycznej. Koszulka jest dopasowana do ciała, jednak mimo to zapewnia dużą swobodę ruchu. To nie koniec zalet tego projektu. Rękawy zakończono 5 cm elastycznym mankietem, co uniemożliwia przedostawanie się zimnego materiału do wnętrza. Na całej długości umiejscowiono zamek z podszewką i osłoną szyi, co znacznie zwiększa wygodę noszenia. W dolnej części pleców znajduje się natomiast antypoślizgowy pasek, zapewniający stałą pozycję koszulki. Projektanci zadbali również o funkcjonalne detale, takie jak pojemna, trzykomorowa kieszeń na plecach.Minimalistyczny wzórTa koszulka kolarska zadowoli osoby ceniące minimalizm. Proste wzornictwo pozwoli z łatwością dopasować ten element do pozostałych z kolarskiej garderoby. Niewielkie elementy odblaskowe natomiast zwiększają widoczność użytkownika po zmroku.",/photo/product/rogelli-core-2-184423-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\rogelli-core-2-184423-f-sk7-w780-h554_2.png,Bluza rowerowa ROGELLI Core, 209.99,DD184423,bluzy-rowerowe
ROGELLI,odziez-rowerowa,żółty,"Rogelli Core to męska koszulka kolarska z długim rękawem, która zapewnia niesamowity komfort podczas jazdy. Będzie właściwym wyborem, jeżeli marzysz o efektywnej koszulce funkcyjnej, która jednocześnie gwarantuje pełną swobodę ruchów.Przyda się w szafie niemal przez cały rokModel został zaprojektowany w taki sposób, aby służyć niemal przez cały rok. Koszulka sprawdzi się w temperaturach 11°-18°C, co oznacza, że założysz ją nie tylko w ciepłe wiosenne i jesienne dni, ale także chłodne lato. Do jej uszycia wykorzystano funkcjonalny materiał Dynatherm Flex z lekkim ociepleniem od wewnętrznej strony. Dużym atutem projektu są panele boczne z oddychającej dzianiny. Pozwala to na skuteczne odprowadzanie potu.Krój Comfort FitNiesamowity komfort, jaki oferuje Rogelli Core to zasługa zastosowaniu kroju Comfort Fit, idealnego do jazdy turystycznej. Koszulka jest dopasowana do ciała, jednak mimo to zapewnia dużą swobodę ruchu. To nie koniec zalet tego projektu. Rękawy zakończono 5 cm elastycznym mankietem, co uniemożliwia przedostawanie się zimnego materiału do wnętrza. Na całej długości umiejscowiono zamek z podszewką i osłoną szyi, co znacznie zwiększa wygodę noszenia. W dolnej części pleców znajduje się natomiast antypoślizgowy pasek, zapewniający stałą pozycję koszulki. Projektanci zadbali również o funkcjonalne detale, takie jak pojemna, trzykomorowa kieszeń na plecach.Minimalistyczny wzórTa koszulka kolarska zadowoli osoby ceniące minimalizm. Proste wzornictwo pozwoli z łatwością dopasować ten element do pozostałych z kolarskiej garderoby. Niewielkie elementy odblaskowe natomiast zwiększają widoczność użytkownika po zmroku.",/photo/product/rogelli-core-2-184446-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\rogelli-core-2-184446-f-sk7-w780-h554_2.png,Bluza rowerowa ROGELLI Core, 209.99,DD184446,bluzy-rowerowe
TROFEO.,odziez-rowerowa,czarny-zielony-złoty,"Ta oryginalna bluza rowerowa damska TROFEO. Botanical Soul powstała z myślą o wszystkich miłośniczkach kolarstwa, które cenią komfort i chcą wyróżnić się na trasie.Komfort jazdy na co dzieńBluza świetnie dopasowuje się do ciała, a jednocześnie nie krępuje ruchów. Jej atuty zauważysz nawet podczas trudnych podjazdów. Ponadto zastosowany przez producenta materiał znakomicie odprowadza pot. To idealne rozwiązanie na gravelowe przejażdżki, jazdę MTB, enduro czy downhill.Jakość wykonaniaProducent postawił na włoski materiał, który łączy poliester i elastan. Ponadto rękawy dodają lekkości i zapewniają komfortową jazdę. Bluza wyróżnia się wysoką odpornością na uszkodzenia i sprawdzi się przez długi czas.DesignModel Botanical Soul znajdzie zastosowanie wśród entuzjastek roślinnych motywów. Wzór pochodzi z kolekcji Open Your Mind i symbolizuje otwartość na różne style. Taki design odzwierciedla podejście producenta do świata kolarstwa.Najważniejsze cechy:",/photo/product/trofeo-botanical-soul-2-194374-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\trofeo-botanical-soul-2-194374-f-sk7-w780-h554_2.png,Bluza rowerowa damska TROFEO. Botanical Soul, 219.99,DD194374,bluzy-rowerowe
TROFEO.,odziez-rowerowa,czarny-złoty,"Bluza TROFEO. Bloom zapewnia ponadprzeciętny komfort jazdy i zachwyca niebanalnym designem.Ciesz się komfortemBluza zapewni Ci wygodną jazdę w chłodniejsze dni. Świetnie dopasowuje się do kształtu ciała i pozwala na swobodę ruchu. Dzięki temu znajdzie zastosowanie podczas jazdy po zróżnicowanym terenie. Uwielbiasz gravel? A może preferujesz downhill lub MTB? Ten element garderoby sprawdzi się znakomicie.Solidnie wykonanaZa wyborem bluzy Bloom przemawia również jakość wykonania. Producent postawił na włoski materiał z poliestru i elastanu. Dzięki temu możesz liczyć na bardzo wysoką trwałość i odporność. To świetna propozycja dla wymagających pań, którym szczególnie zależy na komforcie.Oryginalny designZłota kolorystyka symbolizuje rozkwit twórczości i nawiązuje do korzeni marki. W dodatku kojarzy się z siłą, walecznością oraz ciepłem. Roślinne motywy na czarnym tle prezentują się nad wyraz atrakcyjnie.Najważniejsze cechy:",/photo/product/trofeo-bloom-2-194369-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\trofeo-bloom-2-194369-f-sk7-w780-h554_2.png,Bluza rowerowa damska TROFEO. Bloom, 207.99,DD194369,bluzy-rowerowe
ALE CYCLING,odziez-rowerowa,niebieski-błękitny,"Bluza rowerowa damska ALE CYCLING Blend to świetne rozwiązanie od wiosny do zimy, gwarantujące wysoki komfort termiczny. Sprawdzi się idealnie jako odzież wierzchnia, jak i jako dodatkowa warstwa pod kurtkę, kiedy przyjdzie nam się mierzyć z chłodem.Model jest niezwykle komfortowy podczas noszenia. Dopasowany, kobiecy krój, wydłużony tył i silikonowy ściągacz sprawiają, że bluza dobrze leży, a zimne podmuchy wiatru nie przedostają się pod spód. Szczególną uwagę warto zwrócić na funkcjonalne materiały, w tym na Termico Felpato, który odpowiada za efektywne usuwanie wilgoci od ciała. Stanowi on dodatkowe zabezpieczenie przed wychłodzeniem ciała. Jednocześnie ALE BLEND LS LADY JERSEY gwarantuje wysoki poziom oddychalności. A kiedy zrobi nam się za ciepło, wystarczy rozpiąć suwak.Z tyłu bluzy nie mogło zabraknąć trzykomorowej kieszeni, w której wygodnie przechowamy kartę, klucze czy batonik dodający energii. Producent nie zapomniał także o elementach odblaskowych, zwiększających bezpieczeństwo rowerzystki w słabych warunkach oświetleniowych.",/photo/product/ale-cycling-solid-blend-2-162708-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\ale-cycling-solid-blend-2-162708-f-sk7-w780-h554_2.png,Bluza rowerowa damska ALE CYCLING Solid Blend, 219.99,DD162708,bluzy-rowerowe
ROGELLI,odziez-rowerowa,różowy-granatowy,"Rogelli Essential to bluza rowerowa damska na okresy przejściowe między sezonami, kiedy zimowa odzież jest jeszcze zbyt ciepła, a sama koszulka nie zapewnia już odpowiedniej ochrony przed chłodem.Linia Essential to katalog odzieży stworzonej z myślą o komforcie jazdy – miękkiej, wygodnej i idealnie dopasowanej. Dlatego też bluza ma krój wyścigowy Race, który zapewnia pełną swobodę ruchów, a przy tym nie zwiększa oporów powietrza. Pomimo leżącego blisko ciała materiału, model nie podwija się przy zmianie pozycji. Zawdzięcza to silikonowemu ściągaczowi, umieszczonemu w pasie. Ma on dodatkowo elementy odblaskowe, które nie tylko zwiększają widoczność rowerzystki po zmroku, ale także świetnie komponują się z całym projektem wizualnym bluzy.Damską bluzę Rogelli Essential wykonano ze sportowego materiału Dynatherm Flex 220, który jest termoaktywny. Pozwala odprowadzać nadmiar ciepła gromadzącego się przy ciele, a dodatkowo umożliwia dopływ świeżego powietrza do skóry. Dla lepszej ochrony przed warunkami pogodowymi bluzę pokryto dodatkową przeciwdeszczową powłoką DWR.Na koniec warto także docenić trzy elementy mające zwiększyć komfort użytkowania bluzy od uznanej holenderskiej marki:",/photo/product/rogelli-essential-2-184399-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\rogelli-essential-2-184399-f-sk7-w780-h554_2.png,Bluza rowerowa damska ROGELLI Essential, 219.99,DD184399,bluzy-rowerowe
EYEN,odziez-rowerowa,czarny-czerwony,"Szukasz uniwersalnej bluzy rowerowej, która sprawdzi się zarówno jako warstwa wierzchnia w okresie przejściowym, jak i w połączeniu z kurtką podczas zimniejszych dni? Model Vern LS od polskiej marki Eyen będzie bardzo dobrym wyborem.Bluza pochodzi z kolekcji Vern, przeznaczonej dla nieco bardziej zaawansowanych kolarzy, którzy poszukują odzieży idealnie dopasowanej do sylwetki i zapewniającej dobrą ochronę przed chłodem podczas treningu. Ze względu na uniwersalność zastosowanych rozwiązań, bluza nadaje się zarówno do jazdy w terenie na MTB, CX lub gravelu, jak i na klasycznej szosie.Model uszyto z miękkiego, elastycznego i lekko ocieplonego materiału. Cechy tkaniny sprawiają, że przyległy krój pozostawia pełną swobodę ruchów podczas jazdy. Dla jeszcze większej wygody użytkownika producent zastosował w tej bluzie obniżoną stójkę. Całość sprawia, że podczas jazdy można zapomnieć o tym, że ma się na sobie odzież sportową. Dół wykończony gumową taśmą zapobiega przesuwaniu się materiału.Zamek błyskawiczny poprowadzony przez całą długość bluzy zapewnia możliwość regulacji jej zapięcia lub nawet całkowite jej ściągnięcie bez konieczności przerwania jazdy. Bluza ma z tyłu dwie szerokie kieszenie oraz dodatkową, boczną, zamykaną zamkiem.Model Vern LS został zaprojektowany w specjalny sposób, który umożliwia skrócenie długości rękawa do indywidualnych preferencji. Służą temu dodatkowe szwy. Wystarczy za pomocą ostrych nożyczek obciąć materiał pod czarnym ryglem.",/photo/product/eyen-vern-ls-2-144003-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\eyen-vern-ls-2-144003-f-sk7-w780-h554_2.png,Bluza rowerowa EYEN Vern LS , 229.99,DD144003,bluzy-rowerowe
QUEST,odziez-rowerowa,fioletowy-niebieski,"Quest Amethyst to bluza rowerowa przeznaczona na jesień oraz wiosnę. Dzięki wysokiej jakości materiałom, dopasowanemu krojowi oraz rozwiązaniom klasycznym dla kolarstwa szosowego świetnie sprawdzi się ona zarówno podczas rekreacyjnej jazdy, jak i regularnych treningów. Polska marka postawiła także w tym modelu na oryginalny design, który pozwala wyróżnić się na trasie.Bluza ma dopasowany krój, dzięki czemu materiał dobrze przylega do ciała nawet podczas szybkiej jazdy. Natomiast rozciągliwość tkaniny sprawia, że pod spodem swobodnie można włożyć zestaw złożony z potówki lub bielizny termicznej i grubej koszulki.Najważniejsze cechy:",/photo/product/quest-amethyst-2-194603-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\quest-amethyst-2-194603-f-sk7-w780-h554_2.png,Bluza rowerowa QUEST Amethyst, 229.99,DD194603,bluzy-rowerowe
